CSDUID,CSDNAME,Type,Price,Location,Bedrooms,Bathrooms,Hydro,Heat,Water,Size,Agreement Type,Population
3506008,Ottawa,5,2950,"45.4753028,-75.4643604",3,2.5,0,0,0,1800,1,1071868
3506008,Ottawa,1,2500,"45.4747299,-75.5129728",2,1,1,1,1,1136.65079,1,1071868
3506008,Ottawa,1,1325,"45.4729833,-75.51087",2,1,1,1,1,1050,1,1071868
3506008,Ottawa,1,2400,"45.4726653,-75.5106294",3,2,1,1,1,1200,1,1071868
3506008,Ottawa,4,2000,"45.4722877,-75.4544804",2,1.5,0,0,0,1136.65079,1,1071868
3506008,Ottawa,1,1695,"45.4721754,-75.5012764",2,1,1,1,1,1136.65079,1,1071868
3506008,Ottawa,2,3495,"45.472153,-75.515496",4.5,3.5,0,0,0,2500,1,1071868
3506008,Ottawa,1,2400,"45.4706719,-75.4945965",3,2.5,1,1,1,1500,1,1071868
3506008,Ottawa,2,3000,"45.4705941,-75.5553788",4,2.5,0,0,0,2200,1,1071868
3506008,Ottawa,4,2150,"45.4705939,-75.4889036",3,1.5,0,0,1,1136.65079,1,1071868
3506008,Ottawa,6,2600,"45.4705448,-75.5288229",3,1,1,1,1,1136.65079,1,1071868
3506008,Ottawa,2,2695,"45.4701261,-75.5580132",3.5,2.5,0,0,0,2000,1,1071868
3506008,Ottawa,1,1790,"45.4696881,-75.53364",1,1,0,1,1,500,1,1071868
3506008,Ottawa,1,1725,"45.469189,-75.4967686",2,2,0,1,1,850,1,1071868
3506008,Ottawa,2,2995,"45.4680193,-75.4758327",4,2.5,0,0,0,2119,1,1071868
3506008,Ottawa,2,2300,"45.4677908,-75.4551288",3,2.5,0,0,0,1900,1,1071868
3506008,Ottawa,3,1200,"45.467701,-75.4961515",1.5,1,1,1,1,1136.65079,1,1071868
3506008,Ottawa,1,1500,"45.4662243,-75.4603878",2,1,0,0,1,850,1,1071868
3506008,Ottawa,5,2100,"45.4661418,-75.5143051",3,1.5,0,0,1,1300,1,1071868
3506008,Ottawa,1,1695,"45.4642902,-75.5374904",2,1,0,0,1,1136.65079,1,1071868
3506008,Ottawa,2,2945,"45.4620809,-75.4749243",4,3.5,0,0,0,1136.65079,1,1071868
3506008,Ottawa,1,1870,"45.4613379,-75.5387615",2,1,0,0,0,1136.65079,1,1071868
3506008,Ottawa,1,2325,"45.4613379,-75.5387615",3,1,0,0,0,1136.65079,1,1071868
3506008,Ottawa,2,3500,"45.4613089,-75.5071229",4.5,3.5,1,1,1,2700,2,1071868
3506008,Ottawa,2,2550,"45.4611035,-75.493917",3,2.5,0,0,0,2000,1,1071868
3506008,Ottawa,3,1150,"45.4611013,-75.5153974",1.5,1,1,1,1,800,2,1071868
3506008,Ottawa,1,1500,"45.459325,-75.5978116",1,1,1,1,1,1000,1,1071868
3506008,Ottawa,4,2200,"45.4585079,-75.4645922",2,2,0,0,1,1143,1,1071868
3506008,Ottawa,5,750,"45.4582647,-75.481265",1,1,1,1,1,1800,1,1071868
3506008,Ottawa,2,2100,"45.4579705,-75.5276197",2.5,1,0,0,0,1000,1,1071868
3506008,Ottawa,5,2400,"45.4568034,-75.4828969",3,2.5,0,0,0,1873,1,1071868
3506008,Ottawa,5,2600,"45.4568034,-75.4828969",4,3,0,0,0,2084,1,1071868
3506008,Ottawa,5,2200,"45.4564233,-75.4835734",2,2,0,0,0,1268,1,1071868
3506008,Ottawa,5,2200,"45.4560689,-75.4840654",2,1.5,0,0,0,1268,1,1071868
3506008,Ottawa,2,2250,"45.45594,-75.48358",2,2,0,1,0,1136.65079,1,1071868
3506008,Ottawa,5,2200,"45.4556639,-75.4832173",2,1.5,0,0,0,1268,1,1071868
3506008,Ottawa,1,1800,"45.4552426,-75.5275963",1,1,0,0,0,734,1,1071868
3506008,Ottawa,2,3000,"45.4550187,-75.6550846",3,1.5,0,0,0,1136.65079,1,1071868
3506008,Ottawa,2,3300,"45.4541909,-75.6287601",4,2.5,0,0,0,2550,1,1071868
3506008,Ottawa,4,2000,"45.4534228,-75.4853362",2,1.5,0,0,0,850,1,1071868
3506008,Ottawa,4,1725,"45.4532162,-75.6491322",1,1,0,0,1,615,1,1071868
3506008,Ottawa,1,1325,"45.4531479,-75.5977888",2,1,1,1,1,650,1,1071868
3506008,Ottawa,5,1695,"45.4530406,-75.6525274",3,1,0,1,1,1200,1,1071868
3506008,Ottawa,4,1950,"45.4529736,-75.4853156",2,1.5,0,0,0,900,1,1071868
3506008,Ottawa,5,3300,"45.4529092,-75.629491",3,4,0,0,0,2800,1,1071868
3506008,Ottawa,4,1900,"45.4527306,-75.6284352",2,1.5,0,0,0,960,1,1071868
3506008,Ottawa,5,2300,"45.4527121,-75.4872422",3,2.5,0,0,0,1136.65079,1,1071868
3506008,Ottawa,1,750,"45.4523836,-75.4592759",1,1,1,1,1,1136.65079,2,1071868
3506008,Ottawa,4,1850,"45.4518151,-75.4801677",2.5,2.5,0,0,1,1600,1,1071868
3506008,Ottawa,5,2185,"45.45144,-75.62929",2,1.5,0,0,0,1110,1,1071868
3506008,Ottawa,5,2400,"45.4513,-75.63159",3,3.5,0,0,0,1500,1,1071868
3506008,Ottawa,5,2200,"45.4512857,-75.5904588",3,1.5,0,0,1,1136.65079,1,1071868
3506008,Ottawa,5,2350,"45.4511278,-75.532945",3,2.5,0,0,0,1700,1,1071868
3506008,Ottawa,5,1795,"45.4510415,-75.6286762",2,1,0,0,0,915,1,1071868
3506008,Ottawa,5,1500,"45.4507969,-75.6286791",2,1,1,1,1,1000,2,1071868
3506008,Ottawa,1,2235,"45.4506105,-75.5277707",3,1,0,0,0,1136.65079,1,1071868
3506008,Ottawa,1,2780,"45.4505939,-75.675858",3.5,1.5,1,1,1,1350,1,1071868
3506008,Ottawa,2,3500,"45.450312,-75.6051912",5,3,0,0,0,2000,1,1071868
3506008,Ottawa,5,2500,"45.45028,-75.62833",2,2.5,0,0,0,1136.65079,1,1071868
3506008,Ottawa,4,1850,"45.4502057,-75.4673083",2.5,2.5,0,0,0,1450,1,1071868
3506008,Ottawa,5,2050,"45.4499931,-75.4601243",3,1.5,0,0,0,1300,1,1071868
3506008,Ottawa,5,2050,"45.4499931,-75.4601243",3,1.5,0,0,0,1300,1,1071868
3506008,Ottawa,4,1950,"45.4496399,-75.5971205",2,1,1,1,1,850,1,1071868
3506008,Ottawa,5,2325,"45.4495355,-75.5963989",3.5,1.5,0,0,1,1500,1,1071868
3506008,Ottawa,3,1550,"45.449193,-75.4628209",1,1,1,1,1,900,2,1071868
3506008,Ottawa,2,2500,"45.4476352,-75.4954413",3,3,0,0,0,1234,1,1071868
3506008,Ottawa,1,2045,"45.4472932,-75.598079",3,1,0,0,0,1136.65079,1,1071868
3506008,Ottawa,1,2215,"45.4472932,-75.598079",4,1,0,0,0,1136.65079,1,1071868
3506008,Ottawa,2,3300,"45.4469155,-75.6391862",4,2.5,0,0,0,2550,1,1071868
3506008,Ottawa,5,2200,"45.4468585,-75.4950112",2,2.5,0,0,0,1136.65079,1,1071868
3506008,Ottawa,1,2400,"45.4467755,-75.626103",3,1,0,1,1,1136.65079,1,1071868
3506008,Ottawa,1,1695,"45.4467755,-75.626103",2,1,0,1,1,1136.65079,1,1071868
3506008,Ottawa,1,1615,"45.4467755,-75.626103",1,1,0,1,1,1136.65079,1,1071868
3506008,Ottawa,1,1490,"45.4467637,-75.680271",2,1,0,1,1,1136.65079,2,1071868
3506008,Ottawa,1,1769,"45.4466502,-75.6321326",2,1,0,1,1,854,1,1071868
3506008,Ottawa,1,1549,"45.4466502,-75.6321326",1,1,0,1,1,731,1,1071868
3506008,Ottawa,1,1575,"45.4466502,-75.6321326",1,1,0,1,1,581,1,1071868
3506008,Ottawa,4,1900,"45.4464167,-75.534706",1,1,0,0,1,743,1,1071868
3506008,Ottawa,4,1500,"45.4460578,-75.64538",1,1,0,1,1,600,1,1071868
3506008,Ottawa,4,1850,"45.4460196,-75.624861",2,1,1,1,1,1000,1,1071868
3506008,Ottawa,5,2400,"45.4458151,-75.5885981",2,2,0,0,0,1305,1,1071868
3506008,Ottawa,4,950,"45.4457585,-75.6242929",3,1.5,1,1,1,1100,2,1071868
3506008,Ottawa,1,1395,"45.4457435,-75.6455673",1,1,0,0,1,1136.65079,1,1071868
3506008,Ottawa,4,1900,"45.4457398,-75.4739522",2,2.5,0,0,0,1300,1,1071868
3506008,Ottawa,1,1625,"45.4456621,-75.6376184",1,1,0,1,1,1136.65079,1,1071868
3506008,Ottawa,1,1365,"45.4455868,-75.647907",1,1,0,1,1,554,1,1071868
3506008,Ottawa,1,1550,"45.4455868,-75.647907",2,1,0,1,1,740,1,1071868
3506008,Ottawa,1,1560,"45.4455868,-75.647907",2,1,0,1,1,662,1,1071868
3506008,Ottawa,1,1545,"45.4455868,-75.647907",2,1,0,1,1,800,1,1071868
3506008,Ottawa,4,1650,"45.4455714,-75.6451024",1,1,0,0,0,567,1,1071868
3506008,Ottawa,2,3000,"45.4455019,-75.5475325",4,3,0,0,0,2200,1,1071868
3506008,Ottawa,1,2490,"45.4454395,-75.6496435",1.5,1,1,1,1,600,1,1071868
3506008,Ottawa,1,2295,"45.4454395,-75.6496435",1.5,1,0,1,1,912,1,1071868
3506008,Ottawa,1,2585,"45.4454395,-75.6496435",2,1.5,0,1,1,1108,1,1071868
3506008,Ottawa,1,1750,"45.4454395,-75.6496435",1,1,0,1,1,855,1,1071868
3506008,Ottawa,1,1425,"45.4454263,-75.6324759",1,1,0,0,1,1136.65079,1,1071868
3506008,Ottawa,1,1549,"45.4454263,-75.6324759",2,1,0,0,1,821,1,1071868
3506008,Ottawa,1,1100,"45.4454263,-75.6324759",0.5,1,0,1,1,1136.65079,1,1071868
3506008,Ottawa,4,1895,"45.4450311,-75.6470377",2,1,0,0,1,800,1,1071868
3506008,Ottawa,2,3500,"45.444882,-75.4935184",4,2.5,0,0,0,2461,1,1071868
3506008,Ottawa,5,2399,"45.4447767,-75.6063326",3,2,1,1,1,2400,1,1071868
3506008,Ottawa,6,2250,"45.4447201,-75.6232162",3,1,0,1,1,1000,1,1071868
3506008,Ottawa,2,3500,"45.4442843,-75.5222282",4.5,3.5,0,0,0,2400,1,1071868
3506008,Ottawa,1,2500,"45.4442,-75.64775",2.5,1.5,1,1,1,1000,1,1071868
3506008,Ottawa,5,1800,"45.4441998,-75.6415828",2.5,1.5,0,0,0,1750,2,1071868
3506008,Ottawa,2,4995,"45.4441926,-75.6771362",4,2,0,0,0,1136.65079,1,1071868
3506008,Ottawa,1,1800,"45.4441238,-75.6678723",2,1,0,1,1,1050,1,1071868
3506008,Ottawa,5,2300,"45.4441119,-75.6450538",2.5,2.5,0,0,0,1800,1,1071868
3506008,Ottawa,1,950,"45.4440029,-75.6580676",0.5,1,1,1,1,500,1,1071868
3506008,Ottawa,1,1800,"45.4438636,-75.6013245",2,1,0,0,0,800,1,1071868
3506008,Ottawa,4,2000,"45.44366,-75.64184",2.5,2,1,1,1,1100,1,1071868
3506008,Ottawa,1,1800,"45.44366,-75.64184",2,1.5,0,0,0,1136.65079,1,1071868
3506008,Ottawa,1,1275,"45.4435679,-75.6430933",1,1,1,1,1,1136.65079,1,1071868
3506008,Ottawa,1,2150,"45.4435082,-75.6696861",2,1,1,1,1,1136.65079,1,1071868
3506008,Ottawa,4,2000,"45.443312,-75.670152",1,1,0,1,1,808,1,1071868
3506008,Ottawa,1,1750,"45.4433084,-75.6690747",2.5,1,0,1,1,850,1,1071868
3506008,Ottawa,1,1445,"45.4433047,-75.6678709",2,1,0,1,1,750,1,1071868
3506008,Ottawa,5,1995,"45.4432914,-75.4799612",2,1.5,0,0,0,1100,1,1071868
3506008,Ottawa,1,1150,"45.443182,-75.664276",1,1,0,0,0,1136.65079,1,1071868
3506008,Ottawa,1,1400,"45.443182,-75.664276",2,1,0,1,1,1136.65079,1,1071868
3506008,Ottawa,1,1500,"45.4429153,-75.6636485",2,1,0,0,1,600,1,1071868
3506008,Ottawa,1,1450,"45.442907,-75.6723946",1,1,0,1,1,800,1,1071868
3506008,Ottawa,1,1450,"45.442907,-75.6723946",1,1,0,1,1,800,1,1071868
3506008,Ottawa,5,2250,"45.4426629,-75.5320138",3,2.5,0,0,0,1900,1,1071868
3506008,Ottawa,2,2149,"45.4425729,-75.598139",3,1,0,0,0,1094,1,1071868
3506008,Ottawa,1,1395,"45.4423389,-75.6400721",1,1,1,1,1,550,1,1071868
3506008,Ottawa,1,1395,"45.4423389,-75.6400721",1,1,1,1,1,550,1,1071868
3506008,Ottawa,1,1800,"45.4423235,-75.6709093",0.5,1,1,1,1,1136.65079,1,1071868
3506008,Ottawa,1,1100,"45.4420436,-75.6410431",0.5,1,0,1,1,1136.65079,1,1071868
3506008,Ottawa,3,1650,"45.442043,-75.524058",2.5,1,0,0,1,1400,1,1071868
3506008,Ottawa,6,2495,"45.4418525,-75.4388017",3,1,1,1,1,1400,1,1071868
3506008,Ottawa,1,2700,"45.44162,-75.6864126",2.5,1,0,1,1,1500,1,1071868
3506008,Ottawa,1,1100,"45.4415538,-75.6681029",1,1,0,1,1,500,1,1071868
3506008,Ottawa,1,1295,"45.4415001,-75.6695754",1.5,1,0,1,1,950,1,1071868
3506008,Ottawa,1,1650,"45.4414983,-75.5947119",2,1,1,1,1,900,1,1071868
3506008,Ottawa,6,1550,"45.4414217,-75.6568539",2,1,1,1,1,700,2,1071868
3506008,Ottawa,4,2275,"45.4414205,-75.6850821",2,2,0,1,0,900,1,1071868
3506008,Ottawa,4,2050,"45.4414205,-75.6850821",1.5,2,0,1,0,737,1,1071868
3506008,Ottawa,4,1900,"45.4414205,-75.6850821",1,1,0,1,0,650,1,1071868
3506008,Ottawa,1,1850,"45.4413197,-75.673487",0.5,1.5,0,1,1,1136.65079,1,1071868
3506008,Ottawa,1,1750,"45.4412084,-75.6426989",0.5,1,0,0,1,596,1,1071868
3506008,Ottawa,6,2300,"45.4411195,-75.6683847",2,1.5,0,1,1,1200,1,1071868
3506008,Ottawa,1,1354,"45.4411096,-75.6633155",2,1,0,1,1,750,1,1071868
3506008,Ottawa,2,2950,"45.4409517,-75.4802055",4.5,2.5,0,0,0,2100,1,1071868
3506008,Ottawa,2,3900,"45.4408976,-75.522307",4,2.5,0,0,0,3355,1,1071868
3506008,Ottawa,2,3500,"45.4408976,-75.522307",4,3.5,0,0,0,2400,1,1071868
3506008,Ottawa,3,1000,"45.4408976,-75.522307",1,1,1,1,1,600,2,1071868
3506008,Ottawa,1,2400,"45.4406805,-75.5928982",3,1.5,1,1,1,1100,1,1071868
3506008,Ottawa,2,2100,"45.4406473,-75.6814348",2,2,0,0,1,1100,1,1071868
3506008,Ottawa,5,2395,"45.44062,-75.49368",3,2.5,0,0,0,1136.65079,1,1071868
3506008,Ottawa,1,1825,"45.44039,-75.64268",1,1,0,0,0,1136.65079,1,1071868
3506008,Ottawa,1,2050,"45.44039,-75.64268",2,1,0,0,0,670,1,1071868
3506008,Ottawa,1,1400,"45.44039,-75.64268",1,1,0,0,0,544,1,1071868
3506008,Ottawa,6,2400,"45.4403889,-75.6603177",3,1,0,1,1,1200,1,1071868
3506008,Ottawa,1,1695,"45.4403167,-75.66741",2,1,0,1,1,700,1,1071868
3506008,Ottawa,2,2900,"45.4401868,-75.6785595",2,2,0,0,0,1136.65079,1,1071868
3506008,Ottawa,1,1800,"45.4401758,-75.6791902",2,1,0,1,1,800,1,1071868
3506008,Ottawa,6,2095,"45.440106,-75.654373",3,1,0,1,1,900,1,1071868
3506008,Ottawa,1,1400,"45.4400188,-75.6591268",1,1,0,1,1,1200,1,1071868
3506008,Ottawa,1,1495,"45.4399434,-75.6644643",2.5,1,0,1,1,700,1,1071868
3506008,Ottawa,1,1295,"45.4399434,-75.6644643",0.5,1,1,1,1,600,1,1071868
3506008,Ottawa,1,1550,"45.4398069,-75.6730163",1,1,1,1,1,700,1,1071868
3506008,Ottawa,2,2250,"45.4397293,-75.6078483",3.5,1,0,0,0,1136.65079,1,1071868
3506008,Ottawa,1,1370,"45.4396556,-75.5968959",1,1,1,1,1,1136.65079,1,1071868
3506008,Ottawa,1,1585,"45.4396556,-75.5968959",2,1,1,1,1,1136.65079,1,1071868
3506008,Ottawa,4,1795,"45.4396512,-75.594232",2,1,1,1,1,850,1,1071868
3506008,Ottawa,5,2600,"45.4394951,-75.6421817",3,3,0,0,0,2084,1,1071868
3506008,Ottawa,4,2150,"45.4393629,-75.6777214",1.5,1.5,0,0,0,846,1,1071868
3506008,Ottawa,5,2550,"45.43932,-75.50462",3,2.5,0,0,0,1136.65079,1,1071868
3506008,Ottawa,4,2200,"45.4392136,-75.598129",4,1.5,1,1,1,1136.65079,2,1071868
3506008,Ottawa,5,2350,"45.43914,-75.5056",3,2.5,0,0,0,1939,1,1071868
3506008,Ottawa,1,1395,"45.4390937,-75.6715429",2,1,0,1,1,800,1,1071868
3506008,Ottawa,1,1500,"45.4389822,-75.6744401",1,1,0,1,1,600,1,1071868
3506008,Ottawa,1,1850,"45.4389734,-75.6677481",2.5,1.5,0,1,1,1100,1,1071868
3506008,Ottawa,1,1450,"45.4389734,-75.6677481",2,1,0,1,1,900,1,1071868
3506008,Ottawa,5,2400,"45.438817,-75.5049286",3.5,2.5,0,0,0,1136.65079,1,1071868
3506008,Ottawa,4,1850,"45.438494,-75.6711119",1.5,1,0,1,1,660,1,1071868
3506008,Ottawa,4,1900,"45.438444,-75.6713236",1,1,0,1,1,700,1,1071868
3506008,Ottawa,2,1950,"45.4384157,-75.5462097",3,1.5,0,0,0,1136.65079,1,1071868
3506008,Ottawa,1,1550,"45.4384064,-75.6597953",2,1,0,1,1,1136.65079,1,1071868
3506008,Ottawa,4,2050,"45.4383389,-75.6701854",2,2,0,0,0,985,1,1071868
3506008,Ottawa,2,3600,"45.4382937,-75.6337273",4.5,3.5,0,0,0,2600,1,1071868
3506008,Ottawa,1,850,"45.4382622,-75.6759728",1,1,0,0,0,1000,1,1071868
3506008,Ottawa,1,850,"45.4382622,-75.6759728",2,2,0,0,0,1000,1,1071868
3506008,Ottawa,4,1895,"45.4382374,-75.6716658",1.5,1,0,1,1,690,1,1071868
3506008,Ottawa,5,2800,"45.4380042,-75.5047694",3.5,2.5,0,0,0,2000,1,1071868
3506008,Ottawa,5,2100,"45.4378778,-75.6618026",2,1.5,0,0,0,1300,1,1071868
3506008,Ottawa,1,1275,"45.4377686,-75.6644708",1,1,0,0,1,750,1,1071868
3506008,Ottawa,5,2600,"45.4376699,-75.5064239",3,2.5,0,0,0,2130,1,1071868
3506008,Ottawa,6,2299,"45.4373811,-75.6646339",4,1.5,1,1,1,1200,1,1071868
3506008,Ottawa,1,1200,"45.4373811,-75.6646339",1,1,0,0,1,800,1,1071868
3506008,Ottawa,1,1725,"45.4373768,-75.6415752",2,1,1,1,1,1136.65079,1,1071868
3506008,Ottawa,1,1550,"45.4373768,-75.6415752",1,1,1,1,1,1136.65079,1,1071868
3506008,Ottawa,4,2050,"45.4373384,-75.5109065",2,2.5,0,0,0,900,1,1071868
3506008,Ottawa,1,1600,"45.4373112,-75.665657",2,1,0,1,1,850,1,1071868
3506008,Ottawa,1,1499,"45.437307,-75.656943",2,1,0,1,1,849,1,1071868
3506008,Ottawa,1,1299,"45.437307,-75.656943",1,1,0,1,1,819,1,1071868
3506008,Ottawa,5,2300,"45.4371091,-75.6622079",3,1,1,1,1,1500,1,1071868
3506008,Ottawa,6,2000,"45.4370851,-75.658968",2,1,0,1,1,950,1,1071868
3506008,Ottawa,1,825,"45.4368012,-75.6709932",0.5,1,0,0,1,400,1,1071868
3506008,Ottawa,1,1725,"45.4365055,-75.641099",2,1,1,1,1,1200,1,1071868
3506008,Ottawa,1,1600,"45.4365055,-75.641099",1,1,1,1,1,1200,1,1071868
3506008,Ottawa,6,2300,"45.4364097,-75.6585341",3.5,1,0,0,1,900,1,1071868
3506008,Ottawa,2,2350,"45.4361173,-75.6240067",3,2,0,0,1,1400,1,1071868
3506008,Ottawa,1,1495,"45.4360616,-75.655371",2,1,0,0,1,1136.65079,1,1071868
3506008,Ottawa,1,1425,"45.4358745,-75.6657509",1,1,0,1,1,600,1,1071868
3506008,Ottawa,2,1700,"45.4357989,-75.6572121",3,1,0,0,0,1500,2,1071868
3506008,Ottawa,1,1695,"45.4356208,-75.5474403",2,1,0,0,1,1136.65079,1,1071868
3506008,Ottawa,2,3000,"45.4356205,-75.6781278",3,2,0,0,0,1500,1,1071868
3506008,Ottawa,2,2000,"45.4356024,-75.6527894",2,1,1,1,1,900,1,1071868
3506008,Ottawa,1,1775,"45.4355773,-75.6763898",1,1,0,1,1,700,1,1071868
3506008,Ottawa,1,700,"45.4354384,-75.6791224",1,2,0,1,1,1200,2,1071868
3506008,Ottawa,2,2350,"45.4354183,-75.6690621",3,1,0,0,1,1500,1,1071868
3506008,Ottawa,1,1500,"45.4353125,-75.6517052",2,1,0,1,1,500,1,1071868
3506008,Ottawa,4,2095,"45.4352812,-75.6940337",1.5,1,0,1,1,1136.65079,1,1071868
3506008,Ottawa,1,1800,"45.4351696,-75.6094851",2,1,1,1,1,1000,1,1071868
3506008,Ottawa,1,1700,"45.4350894,-75.6525309",2,1,1,1,1,600,1,1071868
3506008,Ottawa,3,1350,"45.4349844,-75.5538596",1,1,1,1,1,700,1,1071868
3506008,Ottawa,1,1790,"45.4348257,-75.670797",1,1,1,1,1,800,1,1071868
3506008,Ottawa,6,2400,"45.4345113,-75.6918476",2,1,1,1,1,1000,1,1071868
3506008,Ottawa,4,2100,"45.434128,-75.6955816",1,1,0,1,1,730,1,1071868
3506008,Ottawa,5,1450,"45.4339868,-75.6472126",1,1,1,1,1,600,1,1071868
3506008,Ottawa,1,1375,"45.4338005,-75.6943028",1,1,1,1,1,800,1,1071868
3506008,Ottawa,5,2500,"45.4337845,-75.5172229",2,1.5,1,1,1,1850,2,1071868
3506008,Ottawa,5,1450,"45.4336729,-75.6629476",1,1,1,1,1,600,1,1071868
3506008,Ottawa,4,3600,"45.4336057,-75.6979824",2.5,2,0,0,1,1850,1,1071868
3506008,Ottawa,1,1249,"45.4336013,-75.6918844",0.5,1,0,1,1,349,1,1071868
3506008,Ottawa,1,1199,"45.4336013,-75.6918844",0.5,1,0,1,1,370,1,1071868
3506008,Ottawa,1,1325,"45.4336013,-75.6918844",1,1,0,1,1,500,1,1071868
3506008,Ottawa,1,2100,"45.433579,-75.637991",3,1,0,0,1,900,1,1071868
3506008,Ottawa,6,1750,"45.4334245,-75.6739236",2,1,1,1,1,1136.65079,1,1071868
3506008,Ottawa,4,2600,"45.4333294,-75.6937558",1,1,1,1,1,800,1,1071868
3506008,Ottawa,1,1400,"45.433175,-75.635507",2,1,0,1,1,781,1,1071868
3506008,Ottawa,6,1400,"45.4331748,-75.6347133",1,1,1,1,1,800,1,1071868
3506008,Ottawa,2,4000,"45.4331329,-75.6745889",3,1.5,1,1,1,1136.65079,1,1071868
3506008,Ottawa,1,1600,"45.4329871,-75.6666273",2,1,0,0,0,900,1,1071868
3506008,Ottawa,6,2500,"45.4329005,-75.6457587",3,1,0,0,1,1310,1,1071868
3506008,Ottawa,6,2000,"45.4329005,-75.6457587",2,1,0,0,1,832,1,1071868
3506008,Ottawa,3,1050,"45.4329005,-75.6457587",0.5,1,0,0,0,506,1,1071868
3506008,Ottawa,1,2380,"45.4328932,-75.6850416",4,1.5,0,1,1,1234,1,1071868
3506008,Ottawa,1,1785,"45.4328932,-75.6850416",3,1,0,1,1,1234,1,1071868
3506008,Ottawa,6,1545,"45.4328623,-75.6906806",1,1,1,1,1,1000,1,1071868
3506008,Ottawa,1,1200,"45.4328623,-75.6906806",0.5,1,1,1,1,300,2,1071868
3506008,Ottawa,1,2275,"45.4327754,-75.6788528",3,1,0,0,1,1136.65079,1,1071868
3506008,Ottawa,1,1300,"45.4327649,-75.6502104",1,1,1,1,1,650,1,1071868
3506008,Ottawa,1,1997,"45.4327083,-75.6784985",2,1,1,1,1,1136.65079,1,1071868
3506008,Ottawa,1,1895,"45.432702,-75.6779587",2,1,0,1,1,900,1,1071868
3506008,Ottawa,1,1995,"45.4326665,-75.687969",2,1,0,1,0,1100,1,1071868
3506008,Ottawa,1,1550,"45.4326481,-75.6788659",1.5,1,0,1,1,1136.65079,1,1071868
3506008,Ottawa,5,1925,"45.4326289,-75.6341977",2,1.5,0,0,0,1150,1,1071868
3506008,Ottawa,1,1750,"45.4325977,-75.6941285",2,1,0,0,0,1136.65079,1,1071868
3506008,Ottawa,1,1199,"45.43259,-75.6546536",1,1,0,1,1,533,1,1071868
3506008,Ottawa,2,2800,"45.4325544,-75.5721468",4,1.5,0,0,0,1800,1,1071868
3506008,Ottawa,5,2800,"45.4325544,-75.5721468",4,1.5,0,0,0,1800,1,1071868
3506008,Ottawa,1,2600,"45.4325153,-75.692665",4.5,1,0,1,1,1200,1,1071868
3506008,Ottawa,4,2100,"45.4324362,-75.6338119",3,1.5,0,0,0,1246,1,1071868
3506008,Ottawa,4,2350,"45.4324059,-75.5562846",3,1.5,0,0,0,1300,1,1071868
3506008,Ottawa,1,1485,"45.4323544,-75.6795473",1,1,0,0,0,1136.65079,1,1071868
3506008,Ottawa,1,1700,"45.4323195,-75.6899535",2,1,0,1,1,1400,1,1071868
3506008,Ottawa,5,2050,"45.4321724,-75.6905953",2,1.5,0,0,0,1136.65079,1,1071868
3506008,Ottawa,1,1250,"45.4321483,-75.6520412",1,1,0,0,0,1136.65079,1,1071868
3506008,Ottawa,1,2100,"45.4320505,-75.6743242",3,1,0,1,1,1136.65079,1,1071868
3506008,Ottawa,1,2100,"45.4320103,-75.6928222",2,1,0,0,1,1175,1,1071868
3506008,Ottawa,1,1729,"45.431935,-75.666526",1,1,0,1,1,420,1,1071868
3506008,Ottawa,1,1300,"45.4318957,-75.6794535",1,1,0,0,0,1136.65079,1,1071868
3506008,Ottawa,1,1500,"45.4318479,-75.6753818",2,1,0,1,1,1136.65079,1,1071868
3506008,Ottawa,1,2280,"45.431813,-75.6583729",3,1.5,1,1,1,1100,1,1071868
3506008,Ottawa,1,1200,"45.4317542,-75.6958143",0.5,1,1,1,1,300,1,1071868
3506008,Ottawa,1,1300,"45.4317542,-75.6958143",0.5,1,1,1,1,300,1,1071868
3506008,Ottawa,1,1560,"45.4317476,-75.6752137",2,1,0,1,1,1136.65079,1,1071868
3506008,Ottawa,6,1850,"45.4317148,-75.6840364",3,1,0,0,1,950,1,1071868
3506008,Ottawa,1,1800,"45.4316983,-75.692976",3,2,0,0,1,1000,1,1071868
3506008,Ottawa,1,1200,"45.4316983,-75.692976",1,1,0,0,1,1200,1,1071868
3506008,Ottawa,1,1300,"45.4316983,-75.692976",2,1,0,0,1,700,1,1071868
3506008,Ottawa,4,2000,"45.4316854,-75.6553957",2,1,1,1,1,650,1,1071868
3506008,Ottawa,1,1275,"45.4316394,-75.6859397",0.5,1,1,1,1,1136.65079,1,1071868
3506008,Ottawa,1,1250,"45.4316365,-75.6957318",1,1,0,1,0,1136.65079,1,1071868
3506008,Ottawa,1,1300,"45.4316365,-75.6957318",1,1,0,1,0,1136.65079,1,1071868
3506008,Ottawa,1,1975,"45.4316081,-75.6961397",2,1,0,0,0,1300,1,1071868
3506008,Ottawa,1,1200,"45.4315987,-75.6762841",1,1,0,1,1,420,1,1071868
3506008,Ottawa,1,1175,"45.4315788,-75.6662806",0.5,1,0,1,1,1136.65079,1,1071868
3506008,Ottawa,1,1400,"45.4315788,-75.6662806",1,1,0,1,1,1136.65079,1,1071868
3506008,Ottawa,1,1350,"45.4314864,-75.6752213",1,1,0,1,1,300,1,1071868
3506008,Ottawa,4,1899,"45.4313733,-75.5101483",2.5,2,0,0,1,1485,1,1071868
3506008,Ottawa,1,1795,"45.4313663,-75.6679343",2,2,0,1,1,1136.65079,1,1071868
